129,483
332,530
258,610
407,505
118,616
170,577
360,638
150,647
235,649
188,593
351,643
317,470
6,454
388,533
324,592
295,493
342,421
221,673
100,526
162,519
232,638
247,663
238,612
48,495
209,669
366,659
402,670
43,624
126,619
394,435
139,482
250,673
200,480
29,670
170,677
281,575
310,546
111,478
64,507
282,501
154,432
313,465
258,456
264,445
129,567
242,584
126,531
381,510
279,537
104,477
143,599
392,491
211,559
234,536
31,451
388,639
176,489
417,640
271,501
411,630
114,553
403,606
300,534
151,533
157,589
271,468
346,480
274,668
27,670
243,562
143,621
360,578
146,623
213,490
91,439
73,635
36,580
25,458
331,477
53,655
327,425
376,581
355,654
383,659
361,434
315,664
191,514
353,470
196,656
23,536
399,531
370,651
351,482
389,512
364,491
278,588
262,536
281,603
100,494
348,618
21,621
108,556
345,519
40,637
211,654
91,443
38,581
139,625
241,519
93,635
83,614
142,532
320,470
20,585
300,528
233,669
154,636
242,599
309,579
240,460
45,609
361,626
366,481
379,517
46,585
105,442
309,542
237,430
176,668
205,572
208,576
334,595
183,428
167,553
401,473
288,425
345,462
300,560
246,567
384,550
361,644
259,533
248,484
171,638
264,562
12,434
23,637
343,583
359,510
144,602
69,452
29,651
328,643
89,634
323,481
148,523
321,553
135,647
300,459
177,603
49,605
300,435
174,573
364,559
95,431
152,654
388,531
360,582
26,680
103,592
343,423
319,511
76,500
269,668
151,573
347,524
60,619
29,515
3,661
33,421
402,432
225,650
348,643
358,559
370,643
64,661
381,624
355,553
177,433
399,527
44,541
257,577
9,597
29,537
211,450
197,673
134,600
328,543
392,602
361,427
205,592
388,550
380,583
385,485
122,430
100,605
89,567
219,581
34,438
87,528
291,516
365,637
24,427
114,652
400,657
399,519
61,579
129,442
172,424
200,678
147,481
75,440
350,526
73,603
23,533
201,468
197,596
136,465
60,667
217,677
342,426
73,637
283,551
130,628
41,552
356,434
36,581
408,575
211,639
221,431
283,617
97,590
305,606
187,590
289,523
146,673
242,454
111,425
193,559
299,604
27,456
49,459
51,419
163,430
63,659
356,592
133,653
399,546
45,671
240,475
320,523
331,644
317,533
85,519
331,434
74,525
361,680
142,651
265,553
64,550
24,619
280,578
193,654
164,615
279,502
243,483
347,441
171,553
200,495
233,601
296,581
240,505
144,637
211,475
354,538
180,677
320,681
400,618
278,461
337,445
35,599
217,577
326,560
283,467
111,638
157,516
245,447
152,510
166,630
6,483
106,668
209,547
411,526
245,674
112,596
106,546
38,658
141,476
355,507
40,654
275,550
233,524
315,597
363,666
81,679
12,428
231,643
109,566
0,525
172,469
66,492
249,516
151,548
108,548
357,488
329,599
34,548
293,486
139,483
293,569
408,657
137,481
385,642
284,511
103,537
43,668
394,581
312,602
0,641
325,589
278,628
35,562
56,436
122,484
354,514
382,527
141,652
217,611
304,508
85,451
69,583
224,674
93,596
106,485
24,524
276,490
239,679
203,646
103,590
47,488
177,614
263,513
163,496
395,508
338,436
66,495
234,616
191,614
36,459
229,510
117,613
213,512
404,603
15,623
306,465
7,587
240,568
43,431
101,551
306,519
280,554
308,502
251,598
399,558
137,633
61,510
277,612
255,526
7,618
261,447
318,599
332,636
18,674
10,533
343,488
277,504
99,631
255,599
319,679
89,544
343,506
35,621
294,436
126,540
146,507
226,624
238,578
200,653
328,529
66,640
51,540
147,490
164,479
213,679
227,623
318,661
1,633
221,503
274,613
253,494
9,457
143,631
115,537
36,634
410,481
418,443
304,589
11,489
384,543
233,576
410,523
126,639
142,461
328,625
322,546
63,657
175,442
276,668
251,643
15,564
299,638
230,680
180,651
38,449
73,477
226,613
105,529
221,513
317,443
8,640
204,659
109,509
175,516
74,442
149,594
307,547
61,455
218,635
1,448
379,667
268,457
62,594
274,576
72,552
158,573
92,535
184,585
384,475
22,438
321,631
28,609
62,576
143,602
298,491
390,672
229,516
276,613
306,419
212,480
91,627
152,615
49,667
297,453
355,587
186,499
85,517
378,475
103,642
44,656
232,516
331,666
171,609
395,568
25,597
6,584
147,634
116,530
99,434
3,448
63,504
225,534
382,629
173,472
75,590
386,654
61,640
27,502
145,451
330,461
415,647
31,561
158,577
403,678
348,660
122,602
31,578
283,525
266,636
184,632
56,469
322,480
88,612
375,459
321,482
49,679
193,475
64,646
88,536
214,666
161,633
10,635
385,575
32,604
144,491
16,607
217,439
53,453
110,459
393,564
7,475
152,653
205,424
19,570
104,485
76,425
81,602
22,514
10,570
287,473
275,586
358,542
33,467
339,476
215,597
410,525
314,536
379,632
410,545
41,642
129,430
248,520
399,543
298,452
386,463
387,647
297,521
21,538
164,559
337,601
96,573
279,573
251,445
387,438
223,592
156,441
344,541
367,528
320,548
217,529
62,429
212,543
247,672
292,680
130,641
314,565
218,664
383,547
95,566
398,504
388,516
224,550
380,634
377,501
311,646
368,545
132,461
18,580
298,485
103,582
206,594
199,637
150,429
402,436
231,664
164,510
90,617
401,444
299,650
36,425
155,508
84,480
34,531
294,610
98,474
408,435
358,634
270,661
70,564
310,579
252,650
211,476
359,625
160,588
262,484
407,586
62,626
197,507
139,644
285,433
356,641
87,619
122,482
167,549
47,451
298,587
214,470
324,619
418,488
322,541
245,499
378,588
142,607
7,538
28,636
73,504
320,603
359,479
401,433
252,536
370,552
265,653
234,580
224,507
307,553
142,540
272,597
364,456
212,493
274,608
97,478
341,674
274,618
238,674
49,650
417,482
356,541
87,587
258,570
235,488
368,563
347,547
97,589
76,428
69,552
15,433
48,431
164,570
203,679
336,483
226,646
214,462
380,569
277,677
174,603
294,585
315,468
164,490
25,498
340,617
316,549
262,670
264,629
52,506
125,639
327,510
3,497
392,511
24,436
175,560
17,586
264,661
345,558
223,431
49,639
411,475
277,671
90,507
323,497
254,566
270,442
43,609
6,540
128,604
71,517
120,636
379,492
1,467
156,545
184,480
339,452
381,428
30,641
75,574
264,625
120,603
132,668
164,634
151,459
148,547
220,678
285,423
288,484
72,447
108,678
230,533
283,533
226,636
113,648
381,505
201,669
42,583
216,465
110,558
28,430
273,545
261,531
264,478
97,593
384,567
103,666
368,638
298,670
8,511
302,459
242,522
299,426
113,439
272,563
363,559
160,493
200,643
167,419
33,528
410,560
290,448
23,616
232,635
288,562
337,634
250,604
355,547
219,639
202,574
363,552
21,553
303,589
297,421
403,521
357,578
302,519
414,668
306,513
283,425
162,625
50,499
308,642
66,656
183,502
195,479
211,438
173,672
63,649
296,449
234,425
194,516
383,603
58,476
85,535
230,563
177,506
296,644
331,422
282,546
167,484
352,540
172,564
327,659
252,614
281,468
262,553
359,616
343,448
413,425
42,431
239,632
286,496
394,503
74,678
339,553
119,606
414,459
278,429
41,540
351,442
266,538
167,515
42,507
158,506
174,529
394,675
187,633
112,648
85,423
287,538
219,681
382,542
341,669
15,454
371,677
106,520
323,518
283,472
28,621
25,612
312,585
47,513
370,528
216,658
249,599
311,616
117,619
172,609
413,483
118,647
106,506
326,515
210,635
284,436
70,545
187,527
404,511
86,551
375,565
138,421
251,462
135,622
389,451
225,584
169,442
52,624
56,580
396,511
167,637
13,578
82,673
235,593
46,445
283,572
130,551
50,424
271,444
274,438
52,463
412,531
315,523
62,612
333,608
46,631
297,498
144,497
153,538
185,654
176,525
396,463
346,546
271,644
42,492
407,502
352,620
371,676
117,615
332,668
372,620
381,590
41,535
148,484
267,501
390,625
70,583
19,489
360,492
150,528
119,523
80,495
64,629
320,672
210,642
406,555
286,641
223,675
373,545
398,566
197,656
25,629
172,603
164,512
307,603
293,675
355,543
331,421
298,623
303,449
404,654
82,661
299,575
229,515
251,532
18,576
418,634
255,661
153,617
309,450
274,591
243,509
166,424
29,432
251,591
173,600
163,562
379,527
148,491
41,440
93,674
79,441
357,631
250,621
172,423
59,447
130,676
136,517
15,555
48,421
65,648
217,494
221,457
33,630
2,518
72,439
395,629
186,665
176,550
367,503
203,661
370,573
321,536
201,602
73,427
209,438
121,478
119,586
303,501
38,529
70,511
26,491
184,601
146,431
263,537
28,594
93,502
374,549
365,608
76,486
8,455
281,636
306,630
175,575
300,441
370,676
64,561
163,536
58,514
39,438
147,661
397,510
238,513
282,636
173,652
388,601
316,522
304,659
8,624
119,533
360,539
3,494
168,663
26,581
337,677
89,421
209,584
54,589
155,466
91,669
78,651
197,465
55,561
276,453
265,439
255,489
385,505
193,531
245,532
294,631
219,562
121,449
132,550
330,632
151,509
151,638
241,587
88,598
315,628
254,506
84,421
111,429
20,656
22,651
96,630
281,658
348,666
236,606
305,520
220,431
272,428
82,466
391,619
329,590
231,540
389,619
328,576
309,620
185,460
398,430
272,635
346,441
206,576
187,553
44,449
91,544
162,569
325,636
302,556
104,615
30,527
388,421
116,506
336,620
95,425
367,597
214,606
103,549
16,491
49,505
159,419
27,579
192,419
271,647
303,454
202,491
249,438
175,440
277,488
193,505
362,450
121,438
33,451
309,600
43,456
326,425
71,553
132,452
246,634
319,599
208,562
191,471
76,453
149,534
73,634
177,446
218,580
194,598
128,518
270,621
14,530
182,469
352,636
325,524
156,674
0,432
169,641
12,453
326,470
186,613
272,483
362,525
346,495
344,628
93,421
244,428
254,459
194,638
114,523
93,438
284,496
345,505
178,443
172,594
179,509
68,475
278,558
367,635
413,563
355,444
80,626
218,443
226,610
65,560
20,589
396,512
120,613
398,644
388,529
247,452
270,500
224,620
25,606
162,597
333,476
135,489
3,457
82,497
243,453
89,678
280,440
50,428
193,524
3,471
132,439
14,568
21,593
234,455
368,497
266,483
208,445
284,580
86,582
69,676
142,457
93,537
68,681
301,534
372,481
3,637
182,562
202,598
81,635
51,515
232,422
60,488
320,469
126,635
247,592
97,641
155,622
193,553
23,672
16,609
232,603
187,584
384,523
42,614
31,484
359,437
54,565
392,672
6,609
66,582
7,672
102,469
58,551
215,640
299,600
105,608
262,659
124,503
15,444
166,632
74,431
216,451
309,468
75,644
196,608
252,624
285,589
358,610
82,547
296,540
189,545
82,456
265,663
214,495
84,434
249,517
83,577
366,614
312,539
226,532
12,560
243,648
105,516
213,444
190,559
416,444
415,495
154,512
130,475
330,483
253,432
231,492
182,616
117,504
387,494
127,605
71,531
182,590
402,501
382,619
313,527
155,571
412,529
155,615
206,507
220,676
99,593
263,677
246,627
119,572
105,482
80,539
149,678
128,592
355,429
352,651
52,612
283,656
10,561
216,448
311,655
29,646
192,420
156,551
373,555
359,576
119,502
8,476
349,449
285,519
403,471
370,499
413,459
56,673
73,588
232,541
50,652
248,572
113,663
97,486
259,583
57,429
112,532
212,464
115,676
366,670
335,600
121,505
32,632
99,621
56,497
2,494
345,599
166,519
279,631
264,575
209,602
127,652
301,446
356,583
36,625
270,627
65,651
266,576
253,500
162,580
62,601
356,547
19,544
257,671
382,522
254,502
246,643
390,593
280,553
323,490
321,443
195,558
114,491
89,448
203,568
225,428
29,535
414,667
92,435
367,519
383,520
399,491
157,478
118,664
394,518
69,463
0,678
277,530
227,525
415,523
350,429
402,674
73,510
331,626
412,538
54,507
203,668
213,514
192,645
191,625
26,454
199,446
307,466
58,516
187,665
166,438
128,502
320,674
251,492
285,419
26,455
177,429
393,485
293,452
203,653
286,550
324,430
11,506
313,481
123,669
367,674
390,453
299,646
365,654
299,529
356,517
99,628
24,433
175,665
172,433
357,460
80,571
404,659
388,609
410,571
77,635
106,602
336,441
54,639
374,558
151,565
137,502
186,625
78,493
395,475
135,635
124,580
126,664
380,434
275,567
31,671
12,472
226,489
150,560
172,455
264,484
414,607
254,455
27,655
78,632
415,457
333,431
51,643
139,537
1,625
329,492
172,582
257,602
19,540
115,576
10,451
367,445
187,431
246,586
313,632
322,586
333,527
194,659
203,438
363,535
241,610
410,680
365,677
238,545
238,499
177,664
352,437
187,528
301,580
66,661
315,599
268,438
287,661
364,482
140,624
390,514
226,513
220,668
415,446
217,501
412,622
56,430
190,613
213,642
24,646
219,607
1,453
177,611
331,503
163,600
83,488
370,615
404,481
143,457
317,485
172,636
75,441
413,532
8,448
338,423
163,514
317,461
309,438
321,563
159,471
172,660
413,454
187,507
388,553
345,439
161,530
15,550
6,637
9,466
416,514
252,473
185,534
219,658
261,544
242,531
356,565
185,623
278,426
339,498
269,432
209,446
402,486
39,439
49,587
46,429
322,604
254,523
293,483
167,480
122,677
271,533
92,675
398,658
180,665
24,573
184,454
81,587
373,477
225,631
68,490
83,583
108,630
240,462
337,614
224,501
13,586
404,507
258,604
157,438
7,681
383,626
329,506
134,595
56,470
100,486
55,512
22,434
339,653
295,582
250,668
390,433
211,553
164,623
108,572
334,548
338,488
387,678
224,548
321,478
412,615
48,428
177,461
138,534
272,534
170,608
227,440
81,491
163,466
52,487
409,557
389,673
257,480
123,555
366,512
199,599
143,613
388,552
358,453
100,653
125,654
412,470
414,501
68,514
343,501
114,473
338,652
274,517
320,654
247,606
254,597
12,643
269,561
416,540
171,577
81,648
192,448
374,545
138,674
122,655
243,625
304,552
231,557
245,441
13,449
119,666
194,467
355,578
184,428
313,670
338,442
162,617
285,517
188,504
223,495
257,647
277,532
122,520
198,435
414,519
370,449
402,469
253,675
292,634
217,643
27,465
278,566
336,591
187,510
218,542
164,444
22,602
8,679
286,670
410,511
253,571
122,474
76,670
147,586
385,451
260,423
304,652
344,561
2,533
412,609
33,450
309,536
335,438
311,546
359,564
183,590
208,583
174,538
307,481
345,586
175,461
232,671
109,591
136,467
406,643
179,486
56,678
242,640
20,575
21,470
399,437
368,658
105,457
176,639
309,449
138,424
258,486
255,673
285,470
11,567
364,569
84,668
113,434
114,445
243,541
388,600
258,586
105,466
239,657
193,469
42,636
233,529
289,559
45,586
30,429
289,632
370,656
355,619
108,677
360,579
21,436
177,623
253,587
112,430
3,535
248,423
229,466
89,498
69,632
369,525
131,662
94,507
251,674
409,554
127,549
160,492
378,482
222,567
272,422
283,485
379,543
77,425
27,664
185,659
78,603
279,485
388,632
106,653
134,557
160,549
83,604
389,594
303,547
369,589
346,461
35,477
404,617
210,459
380,629
149,511
339,616
333,493
418,619
351,501
358,623
139,513
237,581
283,527
47,653
341,516
188,636
300,637
358,656
267,478
382,530
63,671
170,603
137,638
301,666
286,606
233,512
203,665
197,593
22,654
137,431
250,669
356,544
204,656
193,530
259,660
53,552
378,642
216,529
411,587
216,639
310,473
157,430
168,457
223,634
61,615
407,473
15,595
310,671
388,622
133,622
414,573
43,511
167,497
125,631
227,488
318,642
176,528
58,612
220,680
234,535
75,449
313,491
240,528
296,606
64,442
110,611
392,542
131,604
289,510
368,540
204,674
137,664
347,446
70,609
23,543
411,515
119,438
228,510
378,486
274,574
331,516
323,587
227,490
94,590
146,501
18,524
358,448
232,464
76,598
134,659
380,477
387,469
352,638
239,576
124,431
316,492
80,598
45,496
376,457
345,620
135,448
206,469
325,615
35,584
234,667
309,654
180,432
118,672
387,521
4,521
138,455
310,590
315,618
149,447
390,679
322,642
213,652
43,662
287,652
322,640
383,650
142,560
87,445
96,591
91,680
172,640
82,458
407,439
199,672
149,476
58,562
193,439
322,637
353,597
42,520
301,595
341,634
69,460
240,493
351,627
349,513
149,524
177,558
231,440
299,451
113,492
9,571
141,553
150,532
143,676
85,540
291,434
102,470
23,569
410,456
353,560
1,445
231,622
393,665
377,561
32,451
294,513
377,438
391,483
184,463
13,621
294,473
212,495
4,665
401,588
120,486
135,615
380,453
252,534
215,606
26,524
405,552
375,536
388,651
231,513
101,547
249,607
308,475
3,559
183,569
58,429
9,433
352,519
118,643
114,680
69,464
164,528
138,655
232,626
407,449
211,448
20,451
282,590
302,498
221,506
299,626
31,649
415,582
28,488
171,598
292,439
50,435
214,675
78,466
328,456
219,420
319,505
175,469
200,663
230,632
154,549
417,655
410,647
107,619
345,526
223,648
324,660
220,579
253,447
296,476
142,528
345,661
23,678
174,663
79,469
45,450
270,511
17,436
216,536
209,481
160,532
297,576
114,544
271,481
25,664
2,598
394,596
48,617
396,623
155,665
12,469
205,563
356,492
189,514
282,497
128,448
349,595
394,663
396,640
248,581
21,594
335,645
73,500
174,471
230,468
237,479
221,563
185,463
187,608
287,540
236,567
57,453
30,552
108,597
102,642
365,632
171,630
311,533
98,638
298,620
110,485
246,475
216,619
306,423
164,511
47,425
214,553
75,552
18,617
294,441
357,641
207,530
211,530
26,423
247,436
136,514
227,537
140,619
289,561
146,621
416,577
407,478
403,658
371,437
263,613
31,465
120,661
156,423
280,435
266,459
320,602
92,664
266,631
113,668
350,433
189,533
314,669
147,488
22,621
45,576
370,680
317,549
267,516
76,665
321,679
59,543
398,510
49,492
207,529
107,595
268,651
383,427
29,428
310,621
352,419
83,536
84,529
275,537
391,440
242,503
269,649
80,619
219,633
236,612
266,555
184,490
401,500
167,620
110,598
